
[INFO] Processing chr1: /quobyte/bmhenngrp/from-lssc0/data/genomes/CAAPA_freeze2_PHASED_common_rare/snps/chr1.20240612_Freeze2.common_rare_phased.snps.vcf.gz
[INFO] chr1: Writing allele frequency table...
0it [00:00, ?it/s]
5138792it [46:20, 1859.62it/s]
5138979it [46:20, 1862.62it/s]
5139168it [46:20, 1870.57it/s]
5139356it [46:20, 1865.65it/s]
5139543it [46:20, 1660.74it/s]
5139714it [46:21, 1369.94it/s]
5139862it [46:21, 1336.33it/s]
5140003it [46:21, 1298.48it/s]
5140182it [46:21, 1421.86it/s]
5140369it [46:21, 1539.23it/s]
5140552it [46:21, 1617.26it/s]
5140735it [46:21, 1677.14it/s]
5140920it [46:21, 1726.40it/s]
5141107it [46:21, 1765.87it/s]
5141290it [46:22, 1783.59it/s]
5141476it [46:22, 1805.08it/s]
5141662it [46:22, 1818.52it/s]
5141847it [46:22, 1824.92it/s]
5142030it [46:22, 1719.10it/s]
5142215it [46:22, 1756.33it/s]
5142397it [46:22, 1772.57it/s]
5142579it [46:22, 1786.13it/s]
5142759it [46:22, 1785.28it/s]
5142945it [46:22, 1805.20it/s]
5143126it [46:23, 1709.81it/s]
5143305it [46:23, 1731.51it/s]
5143482it [46:23, 1740.00it/s]
5143668it [46:23, 1772.35it/s]
5143846it [46:23, 1771.36it/s]
5144025it [46:23, 1776.72it/s]
5144203it [46:23, 1776.19it/s]
5144386it [46:23, 1790.94it/s]
5144566it [46:23, 1785.05it/s]
5144748it [46:23, 1793.40it/s]
5144931it [46:24, 1801.87it/s]
5145118it [46:24, 1820.26it/s]
5145303it [46:24, 1828.15it/s]
5145488it [46:24, 1833.51it/s]
5145672it [46:24, 1829.44it/s]
5145855it [46:24, 1823.12it/s]
5146038it [46:24, 1822.83it/s]
5146223it [46:24, 1828.42it/s]
5146409it [46:24, 1837.23it/s]
5146595it [46:24, 1842.72it/s]
5146784it [46:25, 1855.72it/s]
5146972it [46:25, 1862.60it/s]
5147159it [46:25, 1855.76it/s]
5147345it [46:25, 1852.96it/s]
5147532it [46:25, 1856.87it/s]
5147720it [46:25, 1863.09it/s]
5147908it [46:25, 1865.97it/s]
5148095it [46:25, 1866.94it/s]
5148283it [46:25, 1867.98it/s]
5148470it [46:25, 1859.84it/s]
5148656it [46:26, 1857.17it/s]
5148843it [46:26, 1858.65it/s]
5149029it [46:26, 1856.35it/s]
5149217it [46:26, 1860.93it/s]
5149407it [46:26, 1870.02it/s]
5149595it [46:26, 1819.33it/s]
5149778it [46:26, 1790.96it/s]
5149958it [46:26, 1767.03it/s]
5150145it [46:26, 1796.25it/s]
5150333it [46:26, 1818.23it/s]
5150522it [46:27, 1838.62it/s]
5150707it [46:27, 1838.86it/s]
5150892it [46:27, 1822.27it/s]
5151084it [46:27, 1848.01it/s]
5151270it [46:27, 1850.72it/s]
5151457it [46:27, 1854.81it/s]
5151643it [46:27, 1843.88it/s]
5151830it [46:27, 1850.00it/s]
5152016it [46:27, 1852.59it/s]
5152206it [46:27, 1864.45it/s]
5152394it [46:28, 1868.70it/s]
5152582it [46:28, 1870.46it/s]
5152770it [46:28, 1872.08it/s]
5152958it [46:28, 1868.75it/s]
5153145it [46:28, 1860.25it/s]
5153332it [46:28, 1860.35it/s]
5153519it [46:28, 1859.17it/s]
5153707it [46:28, 1863.28it/s]
5153894it [46:28, 1863.68it/s]
5154082it [46:28, 1866.90it/s]
5154271it [46:29, 1870.70it/s]
5154459it [46:29, 1770.50it/s]
5154641it [46:29, 1783.44it/s]
5154830it [46:29, 1813.10it/s]
5155021it [46:29, 1839.31it/s]
5155208it [46:29, 1848.30it/s]
5155394it [46:29, 1729.42it/s]
5155569it [46:29, 1724.19it/s]
5155755it [46:29, 1763.06it/s]
5155937it [46:30, 1777.39it/s]
5156119it [46:30, 1787.21it/s]
5156305it [46:30, 1806.09it/s]
5156491it [46:30, 1820.31it/s]
5156676it [46:30, 1826.41it/s]
5156863it [46:30, 1837.96it/s]
5157051it [46:30, 1850.12it/s]
5157237it [46:30, 1843.94it/s]
5157422it [46:30, 1839.06it/s]
5157606it [46:30, 1835.18it/s]
5157791it [46:31, 1839.31it/s]
5157976it [46:31, 1841.30it/s]
5158164it [46:31, 1850.44it/s]
5158353it [46:31, 1860.36it/s]
5158540it [46:31, 1849.22it/s]
5158725it [46:31, 1848.11it/s]
5158913it [46:31, 1855.31it/s]
5159101it [46:31, 1861.06it/s]
5159290it [46:31, 1868.12it/s]
5159478it [46:31, 1870.38it/s]
5159666it [46:32, 1867.24it/s]
5159853it [46:32, 1867.28it/s]
5160040it [46:32, 1864.91it/s]
5160228it [46:32, 1868.33it/s]
5160416it [46:32, 1871.55it/s]
5160605it [46:32, 1876.61it/s]
5160794it [46:32, 1880.52it/s]
5160983it [46:32, 1877.88it/s]
5161171it [46:32, 1874.02it/s]
5161359it [46:32, 1872.13it/s]
5161547it [46:33, 1871.76it/s]
5161737it [46:33, 1879.13it/s]
5161927it [46:33, 1884.92it/s]
5162117it [46:33, 1887.97it/s]
5162307it [46:33, 1889.94it/s]
5162498it [46:33, 1893.91it/s]
5162688it [46:33, 1894.09it/s]
5162878it [46:33, 1893.64it/s]
5163069it [46:33, 1895.56it/s]
5163259it [46:33, 1896.00it/s]
5163449it [46:34, 1890.64it/s]
5163639it [46:34, 1887.23it/s]
5163828it [46:34, 1805.51it/s]
5164017it [46:34, 1826.86it/s]
5164206it [46:34, 1842.63it/s]
5164395it [46:34, 1856.12it/s]
5164581it [46:34, 1855.26it/s]
5164767it [46:34, 1855.91it/s]
5164953it [46:34, 1855.04it/s]
5165139it [46:34, 1843.87it/s]
5165325it [46:35, 1847.80it/s]
5165513it [46:35, 1857.15it/s]
5165700it [46:35, 1859.80it/s]
5165887it [46:35, 1795.46it/s]
5166072it [46:35, 1809.80it/s]
5166258it [46:35, 1822.51it/s]
5166443it [46:35, 1828.23it/s]
5166630it [46:35, 1839.71it/s]
5166815it [46:35, 1842.10it/s]
5167001it [46:36, 1845.39it/s]
5167189it [46:36, 1855.13it/s]
5167377it [46:36, 1861.30it/s]
5167566it [46:36, 1869.73it/s]
5167756it [46:36, 1878.43it/s]
5167945it [46:36, 1881.47it/s]
5168134it [46:36, 1880.30it/s]
5168325it [46:36, 1886.92it/s]
5168514it [46:36, 1864.44it/s]
5168703it [46:36, 1870.33it/s]
5168892it [46:37, 1874.47it/s]
5169080it [46:37, 1873.17it/s]
5169268it [46:37, 1727.55it/s]
5169443it [46:37, 1683.76it/s]
5169613it [46:37, 1550.34it/s]
5169803it [46:37, 1643.61it/s]
5169992it [46:37, 1711.78it/s]
5170182it [46:37, 1764.99it/s]
5170372it [46:37, 1801.50it/s]
5170562it [46:37, 1827.88it/s]
5170751it [46:38, 1843.70it/s]
5170940it [46:38, 1855.38it/s]
5171130it [46:38, 1865.67it/s]
5171319it [46:38, 1870.54it/s]
5171509it [46:38, 1878.25it/s]
5171698it [46:38, 1881.08it/s]
5171887it [46:38, 1879.11it/s]
5172077it [46:38, 1883.18it/s]
5172266it [46:38, 1885.00it/s]
5172457it [46:38, 1889.96it/s]
5172648it [46:39, 1893.79it/s]
5172838it [46:39, 1891.98it/s]
5173030it [46:39, 1897.64it/s]
5173220it [46:39, 1897.82it/s]
5173411it [46:39, 1900.66it/s]
5173602it [46:39, 1900.97it/s]
5173793it [46:39, 1893.47it/s]
5173983it [46:39, 1886.68it/s]
5174175it [46:39, 1894.97it/s]
5174365it [46:39, 1890.59it/s]
5174555it [46:40, 1886.80it/s]
5174746it [46:40, 1890.95it/s]
5174936it [46:40, 1889.78it/s]
5175127it [46:40, 1893.20it/s]
5175318it [46:40, 1897.67it/s]
5175510it [46:40, 1903.29it/s]
5175703it [46:40, 1908.15it/s]
5175894it [46:40, 1907.23it/s]
5176085it [46:40, 1906.23it/s]
5176276it [46:40, 1902.93it/s]
5176468it [46:41, 1906.07it/s]
5176661it [46:41, 1912.60it/s]
5176853it [46:41, 1905.50it/s]
5177044it [46:41, 1905.98it/s]
5177236it [46:41, 1907.36it/s]
5177427it [46:41, 1851.05it/s]
5177619it [46:41, 1870.33it/s]
5177813it [46:41, 1888.21it/s]
5178008it [46:41, 1903.61it/s]
5178200it [46:42, 1908.04it/s]
5178391it [46:42, 1863.19it/s]
5178578it [46:42, 1859.72it/s]
5178766it [46:42, 1864.29it/s]
5178953it [46:42, 1864.77it/s]
5179141it [46:42, 1866.18it/s]
5179331it [46:42, 1874.96it/s]
5179519it [46:42, 1872.26it/s]
5179707it [46:42, 1867.87it/s]
5179895it [46:42, 1870.15it/s]
5180083it [46:43, 1871.43it/s]
5180271it [46:43, 1868.74it/s]
5180458it [46:43, 1865.95it/s]
5180645it [46:43, 1863.71it/s]
5180834it [46:43, 1869.69it/s]
5181022it [46:43, 1870.33it/s]
5181210it [46:43, 1864.16it/s]
5181397it [46:43, 1860.86it/s]
5181584it [46:43, 1858.81it/s]
5181771it [46:43, 1860.03it/s]
5181961it [46:44, 1869.63it/s]
5182150it [46:44, 1875.36it/s]
5182342it [46:44, 1886.33it/s]
5182533it [46:44, 1893.38it/s]
5182723it [46:44, 1882.45it/s]
5182913it [46:44, 1886.30it/s]
5183102it [46:44, 1882.25it/s]
5183291it [46:44, 1883.00it/s]
5183480it [46:44, 1880.75it/s]
5183669it [46:44, 1883.28it/s]
5183858it [46:45, 1882.03it/s]
5184047it [46:45, 1883.72it/s]
5184237it [46:45, 1888.50it/s]
5184426it [46:45, 1887.10it/s]
5184615it [46:45, 1881.09it/s]
5184804it [46:45, 1876.88it/s]
5184992it [46:45, 1851.12it/s]
5185178it [46:45, 1817.97it/s]
5185362it [46:45, 1821.77it/s]
5185548it [46:45, 1831.15it/s]
5185737it [46:46, 1846.22it/s]
5185926it [46:46, 1856.23it/s]
5186112it [46:46, 1854.54it/s]
5186298it [46:46, 1848.90it/s]
5186486it [46:46, 1858.09it/s]
5186674it [46:46, 1861.83it/s]
5186861it [46:46, 1857.06it/s]
5187047it [46:46, 1856.38it/s]
5187233it [46:46, 1853.29it/s]
5187419it [46:46, 1854.73it/s]
5187605it [46:47, 1856.02it/s]
5187792it [46:47, 1856.67it/s]
5187981it [46:47, 1863.85it/s]
5188168it [46:47, 1862.89it/s]
5188357it [46:47, 1869.34it/s]
5188544it [46:47, 1862.95it/s]
5188731it [46:47, 1864.32it/s]
5188918it [46:47, 1758.68it/s]
5189102it [46:47, 1781.02it/s]
5189286it [46:47, 1797.13it/s]
5189473it [46:48, 1818.36it/s]
5189658it [46:48, 1827.41it/s]
5189842it [46:48, 1828.66it/s]
5190026it [46:48, 1827.57it/s]
5190209it [46:48, 1737.71it/s]
5190384it [46:48, 1740.40it/s]
5190569it [46:48, 1770.82it/s]
5190751it [46:48, 1784.92it/s]
5190935it [46:48, 1800.59it/s]
5191116it [46:49, 1798.40it/s]
5191297it [46:49, 1785.56it/s]
5191485it [46:49, 1811.19it/s]
5191671it [46:49, 1823.02it/s]
5191858it [46:49, 1835.68it/s]
5192045it [46:49, 1844.10it/s]
5192234it [46:49, 1856.07it/s]
5192423it [46:49, 1863.98it/s]
5192613it [46:49, 1873.74it/s]
5192801it [46:49, 1859.40it/s]
5192990it [46:50, 1865.67it/s]
5193178it [46:50, 1866.98it/s]
5193365it [46:50, 1706.49it/s]
5193551it [46:50, 1747.69it/s]
5193735it [46:50, 1772.60it/s]
5193919it [46:50, 1790.16it/s]
5194100it [46:50, 1793.17it/s]
5194284it [46:50, 1806.88it/s]
5194472it [46:50, 1826.01it/s]
5194661it [46:50, 1844.44it/s]
5194846it [46:51, 1842.61it/s]
5195031it [46:51, 1837.97it/s]
5195218it [46:51, 1845.08it/s]
5195405it [46:51, 1842.92it/s]
5195593it [46:51, 1852.62it/s]
5195779it [46:51, 1850.40it/s]
5195965it [46:51, 1850.81it/s]
5196154it [46:51, 1860.19it/s]
5196341it [46:51, 1857.30it/s]
5196528it [46:51, 1858.93it/s]
5196714it [46:52, 1857.91it/s]
5196905it [46:52, 1871.76it/s]
5197093it [46:52, 1873.37it/s]
5197281it [46:52, 1859.61it/s]
5197467it [46:52, 1853.30it/s]
5197653it [46:52, 1766.53it/s]
5197831it [46:52, 1768.85it/s]
5198009it [46:52, 1768.24it/s]
5198187it [46:52, 1646.56it/s]
5198354it [46:53, 1364.08it/s]
5198500it [46:53, 1200.01it/s]
5198629it [46:53, 1156.57it/s]
5198815it [46:53, 1325.47it/s]
5199001it [46:53, 1461.10it/s]
5199189it [46:53, 1571.45it/s]
5199378it [46:53, 1657.87it/s]
5199566it [46:53, 1720.64it/s]
5199743it [46:53, 1654.81it/s]
5199928it [46:54, 1708.80it/s]
5200117it [46:54, 1758.39it/s]
5200304it [46:54, 1789.55it/s]
5200491it [46:54, 1811.02it/s]
5200680it [46:54, 1831.51it/s]
5200871it [46:54, 1852.79it/s]
5201059it [46:54, 1860.39it/s]
5201249it [46:54, 1869.33it/s]
5201437it [46:54, 1872.17it/s]
5201626it [46:54, 1875.02it/s]
5201814it [46:55, 1872.01it/s]
5202002it [46:55, 1864.80it/s]
5202189it [46:55, 1862.69it/s]
5202376it [46:55, 1862.55it/s]
5202567it [46:55, 1874.02it/s]
5202757it [46:55, 1879.11it/s]
5202945it [46:55, 1878.67it/s]
5203135it [46:55, 1882.71it/s]
5203324it [46:55, 1876.82it/s]
5203512it [46:55, 1877.10it/s]
5203702it [46:56, 1882.79it/s]
5203891it [46:56, 1880.30it/s]
5204083it [46:56, 1892.04it/s]
5204273it [46:56, 1893.41it/s]
5204463it [46:56, 1893.72it/s]
5204653it [46:56, 1893.38it/s]
5204843it [46:56, 1894.54it/s]
5205033it [46:56, 1893.45it/s]
5205223it [46:56, 1886.82it/s]
5205412it [46:56, 1885.69it/s]
5205601it [46:57, 1886.21it/s]
5205790it [46:57, 1887.23it/s]
5205982it [46:57, 1896.70it/s]
5206172it [46:57, 1894.54it/s]
5206363it [46:57, 1898.86it/s]
5206555it [46:57, 1903.48it/s]
5206747it [46:57, 1905.92it/s]
5206938it [46:57, 1905.75it/s]
5207129it [46:57, 1900.86it/s]
5207320it [46:58, 1889.60it/s]
5207509it [46:58, 1887.87it/s]
5207700it [46:58, 1894.24it/s]
5207892it [46:58, 1899.54it/s]
5208083it [46:58, 1901.52it/s]
5208274it [46:58, 1900.59it/s]
5208465it [46:58, 1899.65it/s]
5208656it [46:58, 1901.86it/s]
5208847it [46:58, 1900.33it/s]
5209038it [46:58, 1891.66it/s]
5209229it [46:59, 1894.99it/s]
5209419it [46:59, 1891.43it/s]
5209609it [46:59, 1893.06it/s]
5209799it [46:59, 1890.93it/s]
5209989it [46:59, 1890.23it/s]
5210179it [46:59, 1875.44it/s]
5210367it [46:59, 1868.92it/s]
5210554it [46:59, 1864.42it/s]
5210742it [46:59, 1869.01it/s]
5210929it [46:59, 1863.75it/s]
5211118it [47:00, 1871.37it/s]
5211306it [47:00, 1712.92it/s]
5211490it [47:00, 1747.58it/s]
5211673it [47:00, 1769.25it/s]
5211858it [47:00, 1791.04it/s]
5212043it [47:00, 1806.67it/s]
5212230it [47:00, 1822.68it/s]
5212425it [47:00, 1858.54it/s]
5212616it [47:00, 1872.68it/s]
5212806it [47:00, 1878.94it/s]
5212997it [47:01, 1887.64it/s]
5213187it [47:01, 1890.38it/s]
5213377it [47:01, 1888.77it/s]
5213572it [47:01, 1904.40it/s]
5213764it [47:01, 1908.99it/s]
5213960it [47:01, 1923.66it/s]
5214153it [47:01, 1923.67it/s]
5214346it [47:01, 1922.71it/s]
5214539it [47:01, 1922.79it/s]
5214735it [47:01, 1933.91it/s]
5214929it [47:02, 1935.22it/s]
5215123it [47:02, 1927.42it/s]
5215316it [47:02, 1913.95it/s]
5215508it [47:02, 1909.85it/s]
5215700it [47:02, 1906.53it/s]
5215891it [47:02, 1898.78it/s]
5216081it [47:02, 1890.45it/s]
5216274it [47:02, 1899.70it/s]
5216464it [47:02, 1898.80it/s]
5216654it [47:02, 1893.98it/s]
5216844it [47:03, 1882.61it/s]
5217033it [47:03, 1877.85it/s]
5217223it [47:03, 1882.05it/s]
5217412it [47:03, 1872.97it/s]
5217600it [47:03, 1870.17it/s]
5217788it [47:03, 1865.89it/s]
5217978it [47:03, 1873.06it/s]
5218167it [47:03, 1876.01it/s]
5218355it [47:03, 1874.54it/s]
5218549it [47:03, 1891.46it/s]
5218740it [47:04, 1894.02it/s]
5218930it [47:04, 1893.37it/s]
5219121it [47:04, 1896.80it/s]
5219311it [47:04, 1891.98it/s]
5219502it [47:04, 1896.44it/s]
5219692it [47:04, 1888.20it/s]
5219884it [47:04, 1896.06it/s]
5220074it [47:04, 1884.21it/s]
5220263it [47:04, 1882.17it/s]
5220452it [47:04, 1881.00it/s]
5220641it [47:05, 1880.34it/s]
5220830it [47:05, 1882.77it/s]
5221023it [47:05, 1894.68it/s]
5221218it [47:05, 1910.37it/s]
5221412it [47:05, 1918.34it/s]
5221604it [47:05, 1907.45it/s]
5221795it [47:05, 1905.80it/s]
5221986it [47:05, 1900.11it/s]
5222179it [47:05, 1906.20it/s]
5222370it [47:05, 1903.79it/s]
5222561it [47:06, 1900.12it/s]
5222752it [47:06, 1895.53it/s]
5222942it [47:06, 1765.18it/s]
5223130it [47:06, 1796.23it/s]
5223317it [47:06, 1816.81it/s]
5223508it [47:06, 1842.82it/s]
5223696it [47:06, 1852.21it/s]
5223891it [47:06, 1878.62it/s]
5224080it [47:06, 1844.07it/s]
5224275it [47:07, 1872.77it/s]
5224466it [47:07, 1882.92it/s]
5224657it [47:07, 1888.73it/s]
5224848it [47:07, 1895.03it/s]
5225039it [47:07, 1896.77it/s]
5225230it [47:07, 1899.19it/s]
5225421it [47:07, 1900.36it/s]
5225613it [47:07, 1905.78it/s]
5225804it [47:07, 1902.62it/s]
5225995it [47:07, 1899.82it/s]
5226186it [47:08, 1900.19it/s]
5226377it [47:08, 1902.56it/s]
5226568it [47:08, 1898.43it/s]
5226758it [47:08, 1885.74it/s]
5226947it [47:08, 1880.96it/s]
5227136it [47:08, 1859.24it/s]
5227322it [47:08, 1639.59it/s]
5227491it [47:08, 1605.24it/s]
5227655it [47:08, 1352.13it/s]
5227799it [47:09, 1220.50it/s]
5227942it [47:09, 1269.12it/s]
5228135it [47:09, 1434.99it/s]
5228327it [47:09, 1562.27it/s]
5228518it [47:09, 1656.04it/s]
5228709it [47:09, 1726.42it/s]
5228898it [47:09, 1772.52it/s]
5229090it [47:09, 1812.57it/s]
5229274it [47:09, 1790.06it/s]
5229460it [47:10, 1808.03it/s]
5229649it [47:10, 1830.56it/s]
5229841it [47:10, 1855.21it/s]
5230031it [47:10, 1867.56it/s]
5230223it [47:10, 1880.47it/s]
5230414it [47:10, 1888.44it/s]
5230605it [47:10, 1893.87it/s]
5230800it [47:10, 1909.25it/s]
5230992it [47:10, 1905.18it/s]
5231183it [47:10, 1894.75it/s]
5231373it [47:11, 1894.70it/s]
5231563it [47:11, 1896.07it/s]
5231753it [47:11, 1813.31it/s]
5231939it [47:11, 1826.55it/s]
5232130it [47:11, 1848.13it/s]
5232320it [47:11, 1861.34it/s]
5232512it [47:11, 1878.37it/s]
5232707it [47:11, 1898.08it/s]
5232899it [47:11, 1904.23it/s]
5233093it [47:11, 1911.97it/s]
5233285it [47:12, 1910.55it/s]
5233477it [47:12, 1911.96it/s]
5233673it [47:12, 1923.99it/s]
5233866it [47:12, 1923.47it/s]
5234059it [47:12, 1796.61it/s]
5234250it [47:12, 1827.92it/s]
5234440it [47:12, 1847.40it/s]
5234632it [47:12, 1867.66it/s]
5234825it [47:12, 1883.64it/s]
5235014it [47:12, 1878.11it/s]
5235204it [47:13, 1884.48it/s]
5235397it [47:13, 1896.22it/s]
5235589it [47:13, 1900.69it/s]
5235780it [47:13, 1900.17it/s]
5235971it [47:13, 1898.79it/s]
5236162it [47:13, 1900.09it/s]
5236353it [47:13, 1897.01it/s]
5236545it [47:13, 1902.95it/s]
5236737it [47:13, 1907.50it/s]
5236928it [47:13, 1906.24it/s]
5237119it [47:14, 1906.28it/s]
5237311it [47:14, 1909.62it/s]
5237504it [47:14, 1913.13it/s]
5237697it [47:14, 1917.31it/s]
5237890it [47:14, 1918.01it/s]
5238082it [47:14, 1912.12it/s]
5238275it [47:14, 1916.47it/s]
5238468it [47:14, 1920.07it/s]
5238662it [47:14, 1925.42it/s]
5238855it [47:14, 1917.85it/s]
5239047it [47:15, 1908.08it/s]
5239238it [47:15, 1903.78it/s]
5239429it [47:15, 1898.59it/s]
5239622it [47:15, 1905.74it/s]
5239816it [47:15, 1913.85it/s]
5240011it [47:15, 1921.66it/s]
5240208it [47:15, 1933.81it/s]
5240405it [47:15, 1943.54it/s]
5240600it [47:15, 1943.39it/s]
5240795it [47:15, 1943.03it/s]
5240990it [47:16, 1944.30it/s]
5241185it [47:16, 1938.41it/s]
5241379it [47:16, 1934.84it/s]
5241573it [47:16, 1929.70it/s]
5241766it [47:16, 1923.62it/s]
5241961it [47:16, 1928.27it/s]
5242154it [47:16, 1927.82it/s]
5242348it [47:16, 1928.98it/s]
5242542it [47:16, 1929.66it/s]
5242737it [47:16, 1934.25it/s]
5242933it [47:17, 1939.66it/s]
5243127it [47:17, 1930.23it/s]
5243321it [47:17, 1920.91it/s]
5243514it [47:17, 1918.66it/s]
5243707it [47:17, 1920.58it/s]
5243900it [47:17, 1912.91it/s]
5244092it [47:17, 1911.72it/s]
5244285it [47:17, 1916.70it/s]
5244477it [47:17, 1911.28it/s]
5244669it [47:18, 1910.51it/s]
5244861it [47:18, 1901.89it/s]
5245054it [47:18, 1909.60it/s]
5245246it [47:18, 1910.96it/s]
5245441it [47:18, 1922.16it/s]
5245637it [47:18, 1930.34it/s]
5245831it [47:18, 1824.03it/s]
5246025it [47:18, 1856.83it/s]
5246222it [47:18, 1889.12it/s]
5246415it [47:18, 1900.33it/s]
5246608it [47:19, 1907.18it/s]
5246802it [47:19, 1915.34it/s]
5246997it [47:19, 1923.98it/s]
5247192it [47:19, 1929.85it/s]
5247387it [47:19, 1934.35it/s]
5247581it [47:19, 1933.38it/s]
5247775it [47:19, 1928.49it/s]
5247970it [47:19, 1934.57it/s]
5248164it [47:19, 1926.60it/s]
5248357it [47:19, 1920.92it/s]
5248550it [47:20, 1921.52it/s]
5248743it [47:20, 1917.70it/s]
5248935it [47:20, 1918.06it/s]
5249127it [47:20, 1914.33it/s]
5249322it [47:20, 1924.80it/s]
5249517it [47:20, 1931.60it/s]
5249712it [47:20, 1934.42it/s]
5249906it [47:20, 1922.28it/s]
5250099it [47:20, 1915.36it/s]
5250291it [47:20, 1916.33it/s]
5250487it [47:21, 1926.94it/s]
5250683it [47:21, 1935.67it/s]
5250878it [47:21, 1939.62it/s]
5251072it [47:21, 1936.73it/s]
5251266it [47:21, 1933.54it/s]
5251460it [47:21, 1929.06it/s]
5251655it [47:21, 1932.24it/s]
5251849it [47:21, 1933.56it/s]
5252043it [47:21, 1931.97it/s]
5252237it [47:21, 1924.61it/s]
5252430it [47:22, 1917.31it/s]
5252625it [47:22, 1926.54it/s]
5252818it [47:22, 1924.43it/s]
5253011it [47:22, 1921.21it/s]
5253204it [47:22, 1915.55it/s]
5253396it [47:22, 1914.27it/s]
5253588it [47:22, 1911.18it/s]
5253780it [47:22, 1907.65it/s]
5253972it [47:22, 1911.09it/s]
5254164it [47:22, 1899.30it/s]
5254354it [47:23, 1895.16it/s]
5254545it [47:23, 1897.14it/s]
5254737it [47:23, 1901.20it/s]
5254930it [47:23, 1907.17it/s]
5255121it [47:23, 1905.15it/s]
5255313it [47:23, 1907.24it/s]
5255504it [47:23, 1902.70it/s]
5255695it [47:23, 1901.24it/s]
5255888it [47:23, 1907.80it/s]
5256081it [47:23, 1911.93it/s]
5256273it [47:24, 1907.50it/s]
5256465it [47:24, 1908.60it/s]
5256658it [47:24, 1913.97it/s]
5256852it [47:24, 1920.02it/s]
5257045it [47:24, 1918.46it/s]
5257237it [47:24, 1894.30it/s]
5257427it [47:24, 1882.54it/s]
5257616it [47:24, 1415.36it/s]
5257775it [47:25, 1348.82it/s]
5257967it [47:25, 1485.61it/s]
5258158it [47:25, 1594.09it/s]
5258349it [47:25, 1678.23it/s]
5258538it [47:25, 1734.99it/s]
5258730it [47:25, 1784.80it/s]
5258918it [47:25, 1812.13it/s]
5259103it [47:25, 1821.80it/s]
5259293it [47:25, 1844.58it/s]
5259483it [47:25, 1859.10it/s]
5259674it [47:26, 1873.50it/s]
5259869it [47:26, 1893.58it/s]
5260061it [47:26, 1898.44it/s]
5260256it [47:26, 1912.54it/s]
5260449it [47:26, 1916.00it/s]
5260641it [47:26, 1908.92it/s]
5260833it [47:26, 1909.85it/s]
5261026it [47:26, 1914.49it/s]
5261221it [47:26, 1924.63it/s]
5261414it [47:26, 1925.04it/s]
5261608it [47:27, 1926.26it/s]
5261801it [47:27, 1921.76it/s]
5261994it [47:27, 1923.08it/s]
5262187it [47:27, 1917.48it/s]
5262379it [47:27, 1909.42it/s]
5262570it [47:27, 1904.36it/s]
5262761it [47:27, 1898.50it/s]
5262952it [47:27, 1899.68it/s]
5263143it [47:27, 1900.78it/s]
5263334it [47:27, 1899.96it/s]
5263527it [47:28, 1906.91it/s]
5263718it [47:28, 1903.68it/s]
5263909it [47:28, 1904.15it/s]
5264102it [47:28, 1911.11it/s]
5264294it [47:28, 1901.02it/s]
5264485it [47:28, 1900.57it/s]
5264676it [47:28, 1897.58it/s]
5264866it [47:28, 1897.24it/s]
5265057it [47:28, 1900.97it/s]
5265248it [47:28, 1897.28it/s]
5265440it [47:29, 1901.16it/s]
5265631it [47:29, 1901.55it/s]
5265822it [47:29, 1899.28it/s]
5266016it [47:29, 1908.61it/s]
5266210it [47:29, 1917.88it/s]
5266404it [47:29, 1921.83it/s]
5266597it [47:29, 1916.97it/s]
5266791it [47:29, 1922.58it/s]
5266985it [47:29, 1925.30it/s]
5267178it [47:29, 1921.90it/s]
5267371it [47:30, 1912.64it/s]
5267563it [47:30, 1912.99it/s]
5267755it [47:30, 1913.94it/s]
5267947it [47:30, 1913.01it/s]
5268139it [47:30, 1911.39it/s]
5268332it [47:30, 1915.20it/s]
5268524it [47:30, 1912.58it/s]
5268716it [47:30, 1912.01it/s]
5268908it [47:30, 1912.31it/s]
5269100it [47:30, 1912.95it/s]
5269292it [47:31, 1823.21it/s]
5269483it [47:31, 1846.74it/s]
5269675it [47:31, 1865.86it/s]
5269865it [47:31, 1873.66it/s]
5270055it [47:31, 1879.23it/s]
5270246it [47:31, 1887.08it/s]
5270438it [47:31, 1896.04it/s]
5270629it [47:31, 1898.43it/s]
5270820it [47:31, 1900.95it/s]
5271011it [47:31, 1899.43it/s]
5271201it [47:32, 1892.41it/s]
5271393it [47:32, 1899.32it/s]
5271583it [47:32, 1881.19it/s]
5271773it [47:32, 1884.28it/s]
5271962it [47:32, 1885.50it/s]
5272152it [47:32, 1888.64it/s]
5272343it [47:32, 1894.83it/s]
5272533it [47:32, 1889.08it/s]
5272722it [47:32, 1884.12it/s]
5272911it [47:32, 1883.95it/s]
5273100it [47:33, 1880.31it/s]
5273290it [47:33, 1883.51it/s]
5273480it [47:33, 1885.98it/s]
5273669it [47:33, 1879.98it/s]
5273859it [47:33, 1884.73it/s]
5274048it [47:33, 1885.98it/s]
5274239it [47:33, 1891.05it/s]
5274429it [47:33, 1886.29it/s]
5274619it [47:33, 1888.73it/s]
5274808it [47:33, 1886.15it/s]
5274997it [47:34, 1886.37it/s]
